time,Hips.x,Hips.y,Hips.z,Chest.x,Chest.y,Chest.z,Chest2.x,Chest2.y,Chest2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftElbow.x,LeftElbow.y,LeftElbow.z,LeftWrist.x,LeftWrist.y,LeftWrist.z,LeftHand.x,LeftHand.y,LeftHand.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightElbow.x,RightElbow.y,RightElbow.z,RightWrist.x,RightWrist.y,RightWrist.z,RightHand.x,RightHand.y,RightHand.z,HipLeft.x,HipLeft.y,HipLeft.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,LeftAnkle.x,LeftAnkle.y,LeftAnkle.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightHip.x,RightHip.y,RightHip.z,RightKnee.x,RightKnee.y,RightKnee.z,RightAnkle.x,RightAnkle.y,RightAnkle.z,RightFoot.x,RightFoot.y,RightFoot.z
   1.13332, -21.68500,  33.86229, 221.26161, -21.09651,  66.61125, 217.24173, -20.63509,  89.33930, 213.74557, -20.71085,  96.15804, 212.16476, -20.87320, 110.76964, 208.77731,  -6.63640,  89.51330, 213.82522,  18.35244,  90.22082, 214.06458,  41.34218,  90.87173, 214.28479,  49.65846,  91.10719, 214.36444, -34.63378,  89.16529, 213.66593, -59.56166,  87.27517, 213.49748, -82.49530,  85.53625, 213.34251, -90.79130,  84.90721, 213.28644, -12.16697,  33.70509, 221.37434, -12.83251,  -3.33100, 225.92045, -13.44954, -37.66779, 230.13523, -13.45719, -43.16181, 223.12069, -31.20304,  34.01949, 221.14888, -31.86855,  -3.01660, 225.69499, -32.48555, -37.35339, 229.90977, -32.49977, -43.09828, 223.09918
   1.16665, -21.71813,  33.85296, 221.23842, -21.13611,  66.60204, 217.21863, -20.67866,  89.32998, 213.72125, -20.75968,  96.14799, 212.13753, -20.93329, 110.75801, 208.74384,  -6.68005,  89.51322, 213.79400,  18.30895,  90.21380, 214.03697,  41.29883,  90.85834, 214.26050,  49.61517,  91.09149, 214.34136, -34.67728,  89.14674, 213.64851, -59.56383,  86.77424, 213.47404, -82.45947,  84.59154, 213.31352, -90.74172,  83.80197, 213.25545, -12.20002,  33.69716, 221.34723, -12.85825,  -3.33908, 225.89324, -13.46849, -37.67600, 230.10793, -13.47826, -43.17092, 223.09410, -31.23623,  34.00876, 221.12962, -31.89443,  -3.02748, 225.67564, -32.50465, -37.36440, 229.89032, -32.52083, -43.10914, 223.07961
   1.19999, -21.74741,  33.84426, 221.21483, -21.17193,  66.59344, 217.19493, -20.71854,  89.32126, 213.69627, -20.80483,  96.13865, 212.11014, -20.98973, 110.74733, 208.71131,  -6.72001,  89.51354, 213.76116,  18.26957,  90.19199, 214.00745,  41.25998,  90.81617, 214.23403,  49.57651,  91.04195, 214.31599, -34.71707,  89.12898, 213.63138, -59.54347,  86.19352, 213.44978, -82.38375,  83.49289, 213.28271, -90.64598,  82.51597, 213.22227, -12.22923,  33.68978, 221.31898, -12.88006,  -3.34657, 225.86511, -13.48345, -37.68360, 230.07991, -13.49590, -43.17917, 223.06659, -31.26559,  33.99873, 221.11068, -31.91639,  -3.03763, 225.65682, -32.51976, -37.37465, 229.87161, -32.53846, -43.11883, 223.06043
   1.23332, -21.77347,  33.83619, 221.19080, -21.20448,  66.58551, 217.17099, -20.75511,  89.31325, 213.67131, -20.84660,  96.13011, 212.08322, -21.04265, 110.73767, 208.68016,  -6.75667,  89.51416, 213.72728,  18.23396,  90.15180, 213.97637,  41.22534,  90.73843, 214.20553,  49.54222,  90.95063, 214.28843, -34.75356,  89.11234, 213.61535, -59.49406,  85.52468, 213.42544, -82.25533,  82.22403, 213.25071, -90.48897,  81.03006, 213.18750, -12.25521,  33.68293, 221.28946, -12.89870,  -3.35356, 225.83549, -13.49528, -37.69072, 230.05018, -13.51109, -43.18711, 223.03752, -31.29172,  33.98945, 221.09214, -31.93519,  -3.04704, 225.63817, -32.53176, -37.38420, 229.85286, -32.55361, -43.12688, 223.04043
   1.26665, -21.79657,  33.82902, 221.16669, -21.23411,  66.57850, 217.14734, -20.78881,  89.30622, 213.64700, -20.88535,  96.12264, 212.05732, -21.09220, 110.72926, 208.65084,  -6.79045,  89.51518, 213.69295,  18.20169,  90.08962, 213.94427,  41.19445,  90.61810, 214.17547,  49.51183,  90.80927, 214.25911, -34.78718,  89.09727, 213.60106, -59.40690,  84.75796, 213.40132, -82.05704,  80.76580, 213.21755, -90.25048,  79.32168, 213.15108, -12.27823,  33.67688, 221.25900, -12.91433,  -3.35981, 225.80453, -13.50406, -37.69714, 230.01875, -13.52393, -43.19471, 223.00702, -31.31490,  33.98117, 221.07438, -31.95098,  -3.05552, 225.61990, -32.54071, -37.39285, 229.83413, -32.56636, -43.13296, 223.01954
   1.29999, -21.81716,  33.82272, 221.14292, -21.26135,  66.57241, 217.12442, -20.82028,  89.30018, 213.62383, -20.92165,  96.11624, 212.03292, -21.13887, 110.72210, 208.62384,  -6.82200,  89.51667, 213.65945,  18.17200,  90.00152, 213.91375,  41.16649,  90.44758, 214.14769,  49.48449,  90.60894, 214.23232, -34.81856,  89.08368, 213.58820, -59.27114,  83.88500, 213.37503, -81.76750,  79.10221, 213.17891, -89.90532,  77.37209, 213.10797, -12.29875,  33.67168, 221.22855, -12.92732,  -3.36525, 225.77310, -13.51008, -37.70281, 229.98643, -13.53427, -43.20198, 222.97596, -31.33558,  33.97375, 221.05729, -31.96414,  -3.06318, 225.60184, -32.54690, -37.40075, 229.81517, -32.57659, -43.13724, 222.99756
   1.33332, -21.83573,  33.81716, 221.11941, -21.28672,  66.56714, 217.10234, -20.85006,  89.29503, 213.60197, -20.95603,  96.11082, 212.01017, -21.18313, 110.71607, 208.59917,  -6.85186,  89.51859, 213.62727,  18.14414,  89.88309, 213.88576,  41.14047,  90.21842, 214.12357,  49.45914,  90.33972, 214.20959, -34.84825,  89.07147, 213.57668, -59.07233,  82.89568, 213.34499, -81.35848,  77.21396, 213.13183, -89.42025,  75.15866, 213.05472, -12.31724,  33.66726, 221.19824, -12.93813,  -3.37000, 225.74118, -13.51376, -37.70787, 229.95302, -13.54235, -43.20880, 222.94396, -31.35423,  33.96705, 221.04058, -31.97510,  -3.07021, 225.58353, -32.55073, -37.40807, 229.79537, -32.58450, -43.13973, 222.97371
   1.36665, -21.85282,  33.81227, 221.09639, -21.31078,  66.56263, 217.08141, -20.87874,  89.29073, 213.58184, -20.98912,  96.10629, 211.98936, -21.22563, 110.71106, 208.57693,  -6.88064,  89.52089, 213.59669,  18.11710,  89.72888, 213.86031,  41.11503,  89.92022, 214.10283,  49.43428,  89.98944, 214.19056, -34.87684,  89.06057, 213.56698, -58.79420,  81.78773, 213.31005, -80.79816,  75.09671, 213.07366, -88.75786,  72.67631, 212.98815, -12.33425,  33.66354, 221.16823, -12.94725,  -3.37414, 225.70881, -13.51557, -37.71240, 229.91846, -13.54866, -43.21493, 222.91067, -31.37138,  33.96100, 221.02456, -31.98438,  -3.07668, 225.56514, -32.55269, -37.41494, 229.77478, -32.59063, -43.14058, 222.94809
   1.39999, -21.86889,  33.80793, 221.07406, -21.33407,  66.55876, 217.06192, -20.90695,  89.28717, 213.56377, -21.02154,  96.10253, 211.97076, -21.26710, 110.70688, 208.55716,  -6.90895,  89.52365, 213.56856,  18.08959,  89.53352, 213.83903,  41.08824,  89.54260, 214.08786,  49.40775,  89.54588, 214.17787, -34.90495,  89.05068, 213.55897, -58.41399,  80.55129, 213.26691, -80.04231,  72.73185, 212.99821, -87.86612,  69.90325, 212.90102, -12.35025,  33.66046, 221.13910, -12.95508,  -3.37774, 225.67646, -13.51583, -37.71649, 229.88313, -13.55323, -43.22066, 222.87664, -31.38752,  33.95540, 221.00902, -31.99235,  -3.08280, 225.54639, -32.55309, -37.42155, 229.75305, -32.59501, -43.14056, 222.92082
   1.43332, -21.88423,  33.80417, 221.05264, -21.35701,  66.55557, 217.04416, -20.93518,  89.28440, 213.54810, -21.05390,  96.09958, 211.95460, -21.30832, 110.70354, 208.53998,  -6.93729,  89.52722, 213.54369,  18.06003,  89.29084, 213.82351,  41.05756,  89.07336, 214.08094,  49.37667,  88.99469, 214.17406, -34.93307,  89.04158, 213.55250, -57.92672,  79.23474, 213.20890, -79.08088,  70.21246, 212.89279, -86.73317,  66.94875, 212.77844, -12.36554,  33.65814, 221.11142, -12.96178,  -3.38072, 225.64464, -13.51457, -37.72006, 229.84747, -13.55578, -43.22612, 222.84249, -31.40293,  33.95021, 220.99386, -31.99917,  -3.08864, 225.52709, -32.55196, -37.42799, 229.72992, -32.59738, -43.14066, 222.89241
   1.46665, -21.89930,  33.80100, 221.03239, -21.38013,  66.55306, 217.02826, -20.96403,  89.28242, 213.53495, -21.08676,  96.09743, 211.94106, -21.34975, 110.70104, 208.52558,  -6.96625,  89.53162, 213.52266,  18.02624,  88.99328, 213.81503,  41.01933,  88.49801, 214.08401,  49.33683,  88.31885, 214.18130, -34.96181,  89.03321, 213.54725, -57.44026,  78.09978, 213.12382, -78.12044,  68.04103, 212.73427, -85.60126,  64.40238, 212.59335, -12.38055,  33.65664, 221.08575, -12.96768,  -3.38296, 225.61406, -13.51202, -37.72300, 229.81233, -13.55630, -43.23090, 222.80882, -31.41806,  33.94536, 220.97903, -32.00519,  -3.09424, 225.50734, -32.54953, -37.43428, 229.70561, -32.59772, -43.14105, 222.86320
   1.49999, -21.91482,  33.79831, 221.01339, -21.40416,  66.55112, 217.01434, -20.99421,  89.28114, 213.52459, -21.12080,  96.09599, 211.93031, -21.39204, 110.69926, 208.51400,  -6.99656,  89.53674, 213.50583,  17.98514,  88.63158, 213.81413,  40.96831,  87.79882, 214.09777,  49.28223,  87.49758, 214.20037, -34.99187,  89.02553, 213.54335, -56.99148,  77.16208, 213.01839, -77.23113,  66.24771, 212.53542, -84.55260,  62.29955, 212.36072, -12.39601,  33.65586, 221.06225, -12.97353,  -3.38459, 225.58482, -13.50895, -37.72542, 229.77776, -13.55546, -43.23542, 222.77591, -31.43363,  33.94075, 220.96453, -32.01114,  -3.09970, 225.48709, -32.54657, -37.44053, 229.68003, -32.59674, -43.14191, 222.83314
   1.53332, -21.93131,  33.79601, 220.99565, -21.42976,  66.54969, 217.00248, -21.02652,  89.28050, 213.51714, -21.15677,  96.09520, 211.92250, -21.43588, 110.69813, 208.50542,  -7.02899,  89.54247, 213.49333,  17.93256,  88.19570, 213.82091,  40.89718,  86.95667, 214.12228,  49.20438,  86.50847, 214.23129, -35.02405,  89.01853, 213.54094, -56.58802,  76.38593, 212.89870, -76.42688,  64.76394, 212.30784, -83.60337,  60.55981, 212.09410, -12.41245,  33.65578, 221.04093, -12.97966,  -3.38565, 225.55685, -13.50553, -37.72738, 229.74363, -13.55344, -43.23984, 222.74373, -31.45017,  33.93625, 220.95036, -32.01738,  -3.10517, 225.46628, -32.54324, -37.44690, 229.65306, -32.59458, -43.14396, 222.80258
   1.56665, -21.94914,  33.79407, 220.97921, -21.45746,  66.54872, 216.99286, -21.06160,  89.28049, 213.51291, -21.19535,  96.09503, 211.91789, -21.48195, 110.69762, 208.49998,  -7.06420,  89.54880, 213.48554,  17.86294,  87.67401, 213.83586,  40.79591,  85.94920, 214.15815,  49.09166,  85.32527, 214.27474, -35.05901,  89.01217, 213.54029, -56.23987,  75.75418, 212.76784, -75.72626,  63.55682, 212.05718, -82.77525,  59.14457, 211.80011, -12.43023,  33.65637, 221.02187, -12.98628,  -3.38617, 225.53006, -13.50180, -37.72892, 229.70969, -13.55022, -43.24391, 222.71178, -31.46805,  33.93176, 220.93654, -32.02410,  -3.11077, 225.44474, -32.53962, -37.45353, 229.62436, -32.59126, -43.14677, 222.77071
   1.59998, -21.96894,  33.79245, 220.96408, -21.48792,  66.54823, 216.98565, -21.10015,  89.28113, 213.51221, -21.23721,  96.09551, 211.91676, -21.53092, 110.69775, 208.49794,  -7.10288,  89.55582, 213.48295,  17.76882,  87.05451, 213.85980,  40.65079,  84.75331, 214.20649,  48.92809,  83.92087, 214.33191, -35.09743,  89.00644, 213.54148, -55.94842,  75.24395, 212.63046, -75.13133,  62.58246, 211.79232, -82.07054,  58.00230, 211.48913, -12.44998,  33.65766, 221.00521, -12.99397,  -3.38614, 225.50445, -13.49832, -37.73007, 229.67576, -13.54621, -43.24737, 222.67967, -31.48790,  33.92724, 220.92294, -32.03189,  -3.11656, 225.42217, -32.53623, -37.46049, 229.59349, -32.58717, -43.15026, 222.73696
   1.63332, -21.99107,  33.79124, 220.95041, -21.52158,  66.54830, 216.98113, -21.14266,  89.28252, 213.51541, -21.28285,  96.09673, 211.91951, -21.58325, 110.69861, 208.49973,  -7.14551,  89.56359, 213.48598,  17.64022,  86.32300, 213.89325,  40.44310,  83.34164, 214.26794,  48.69179,  82.26317, 214.40348, -35.13981,  89.00145, 213.54484, -55.71026,  74.83280, 212.49338, -74.63508,  61.79763, 211.52605, -81.48093,  57.08230, 211.17613, -12.47206,  33.65975, 220.99115, -13.00301,  -3.38550, 225.48003, -13.49526, -37.73077, 229.64176, -13.54156, -43.25002, 222.64721, -31.51007,  33.92274, 220.90967, -32.04102,  -3.12251, 225.39856, -32.53327, -37.46778, 229.56028, -32.58248, -43.15490, 222.70153
   1.66665, -22.01551,  33.79055, 220.93830, -21.55867,  66.54904, 216.97944, -21.18953,  89.28479, 213.52268, -21.33258,  96.09885, 211.92637, -21.63912, 110.70039, 208.50571,  -7.19251,  89.57219, 213.49512,  17.46400,  85.46589, 213.93684,  40.14798,  81.68809, 214.34321,  48.35367,  80.32152, 214.49021, -35.18655,  88.99740, 213.55023, -55.51919,  74.50024, 212.36010, -74.22521,  61.16286, 211.26518, -80.99191,  56.33821, 210.86910, -12.49645,  33.66283, 220.97996, -13.01310,  -3.38404, 225.45707, -13.49209, -37.73082, 229.60788, -13.53555, -43.25163, 222.61453, -31.53456,  33.91826, 220.89664, -32.05120,  -3.12861, 225.37375, -32.53019, -37.47539, 229.52456, -32.57645, -43.16074, 222.66433
   1.69998, -22.04221,  33.79048, 220.92798, -21.59945,  66.55057, 216.98077, -21.24123,  89.28804, 213.53419, -21.38686,  96.10198, 211.93760, -21.69893, 110.70327, 208.51634,  -7.24433,  89.58173, 213.51089,  17.22238,  84.46806, 213.99108,  39.73175,  79.76348, 214.43286,  47.87427,  78.06164, 214.59266, -35.23813,  88.99436, 213.55749, -55.36997,  74.23111, 212.23244, -73.89125,  60.64892, 211.01338, -80.59113,  55.73571, 210.57241, -12.52311,  33.66714, 220.97211, -13.02383,  -3.38154, 225.43604, -13.48806, -37.73000, 229.57464, -13.52720, -43.25271, 222.58277, -31.56131,  33.91382, 220.88385, -32.06203,  -3.13487, 225.34779, -32.52626, -37.48333, 229.48638, -32.56811, -43.16778, 222.62538
   1.73332, -22.07163,  33.79110, 220.91933, -21.64446,  66.55296, 216.98509, -21.29824,  89.29234, 213.54992, -21.44611,  96.10620, 211.95322, -21.76297, 110.70733, 208.53171,  -7.30146,  89.59223, 213.53345,  16.89298,  83.31866, 214.05456,  39.15186,  77.54697, 214.53399,  47.20377,  75.45913, 214.70742, -35.29502,  88.99245, 213.56640, -55.25476,  74.00917, 212.11383, -73.61772,  60.22455, 210.77746, -80.26032,  55.23811, 210.29405, -12.55249,  33.67278, 220.96757, -13.03558,  -3.37791, 225.41683, -13.48345, -37.72822, 229.54182, -13.51670, -43.25339, 222.55186, -31.59077,  33.90942, 220.87108, -32.07386,  -3.14126, 225.32034, -32.52174, -37.49157, 229.44532, -32.55762, -43.17575, 222.58406
   1.76665, -22.10418,  33.79247, 220.91216, -21.69410,  66.55628, 216.99237, -21.36087,  89.29777, 213.56988, -21.51066,  96.11161, 211.97325, -21.83164, 110.71268, 208.55191,  -7.36422,  89.60382, 213.56286,  16.44687,  82.00669, 214.12482,  38.35307,  75.01733, 214.64183,  46.27740,  72.48900, 214.82885, -35.35752,  88.99173, 213.57690, -55.16422,  73.81797, 212.01115, -73.38639,  59.85811, 210.57065, -79.97806,  54.80828, 210.04957, -12.58500,  33.67980, 220.96623, -13.04876,  -3.37309, 225.39914, -13.47872, -37.72545, 229.50898, -13.50446, -43.25355, 222.52130, -31.62336,  33.90515, 220.85808, -32.08712,  -3.14774, 225.29100, -32.51709, -37.50010, 229.40084, -32.54539, -43.18403, 222.53933
   1.79998, -22.14008,  33.79474, 220.90642, -21.74866,  66.56070, 217.00273, -21.42951,  89.30451, 213.59431, -21.58091,  96.11836, 211.99789, -21.90535, 110.71946, 208.57699,  -7.43299,  89.61670, 213.59939,  15.85210,  80.53658, 214.19604,  37.27438,  72.18286, 214.74496,  45.02366,  69.16100, 214.94353, -35.42602,  88.99231, 213.58922, -55.09366,  73.64897, 211.92613, -73.18789,  59.53310, 210.39609, -79.73328,  54.42683, 209.84262, -12.62087,  33.68837, 220.96803, -13.06352,  -3.36695, 225.38274, -13.47391, -37.72156, 229.47569, -13.49051, -43.25316, 222.49076, -31.65928,  33.90112, 220.84480, -32.10194,  -3.15421, 225.25951, -32.51233, -37.50882, 229.35246, -32.53143, -43.19252, 222.49074
   1.83332, -22.17941,  33.79815, 220.90230, -21.80836,  66.56645, 217.01635, -21.50439,  89.31277, 213.62334, -21.65720,  96.12670, 212.02738, -21.98465, 110.72796, 208.60745,  -7.50803,  89.63129, 213.64313,  15.06681,  78.90773, 214.26132,  35.83565,  69.04206, 214.83005,  43.34856,  65.47326, 215.03579, -35.50075,  88.99426, 213.60356, -55.03873,  73.49506, 211.85936, -73.01368,  59.23580, 210.25470, -79.51592,  54.07767, 209.67423, -12.66020,  33.69876, 220.97319, -13.07982,  -3.35921, 225.36785, -13.46886, -37.71628, 229.44221, -13.47467, -43.25224, 222.46073, -31.69863,  33.89753, 220.83142, -32.11826,  -3.16044, 225.22608, -32.50730, -37.51751, 229.30045, -32.51555, -43.20127, 222.43875
   1.86665, -22.22218,  33.80285, 220.89996, -21.87313,  66.57368, 217.03337, -21.58539,  89.32271, 213.65710, -21.73956,  96.13679, 212.06197, -22.06993, 110.73841, 208.64383,  -7.58922,  89.64803, 213.69409,  14.09274,  77.21702, 214.29618,  34.04014,  65.78048, 214.85011,  41.25589,  61.64344, 215.05049, -35.58156,  88.99738, 213.62010, -54.99309,  73.34711, 211.81411, -72.85169,  58.94886, 210.15260, -79.31185,  53.74045, 209.55157, -12.70298,  33.71112, 220.98184, -13.09772,  -3.34972, 225.35461, -13.46370, -37.70944, 229.40868, -13.45710, -43.25124, 222.43182, -31.74139,  33.89458, 220.81809, -32.13614,  -3.16625, 225.19086, -32.50212, -37.52598, 229.24492, -32.49787, -43.20963, 222.38314
   1.89998, -22.26767,  33.80920, 220.89992, -21.94197,  66.58272, 217.05405, -21.67124,  89.33458, 213.69554, -21.82709,  96.14897, 212.10187, -22.16106, 110.75124, 208.68686,  -7.67532,  89.66782, 213.75174,  13.17965,  75.88932, 214.22398,  32.36623,  63.21310, 214.65845,  39.30676,  58.62762, 214.81562, -35.66716,  89.00133, 213.63935, -54.95177,  73.19966, 211.79246, -72.69360,  58.66211, 210.09333, -79.11152,  53.40332, 209.47868, -12.74850,  33.72567, 220.99426, -13.11684,  -3.33819, 225.34359, -13.45833, -37.70072, 229.37593, -13.43793, -43.24982, 222.40490, -31.78683,  33.89273, 220.80558, -32.15517,  -3.17113, 225.15491, -32.49667, -37.53366, 229.18725, -32.47854, -43.21729, 222.32546
   1.93331, -22.31528,  33.81708, 220.90235, -22.01383,  66.59336, 217.07815, -21.76045,  89.34811, 213.73794, -21.91856,  96.16297, 212.14650, -22.25736, 110.76625, 208.73627,  -7.76486,  89.69087, 213.81525,  12.42610,  74.95059, 214.03776,  31.00178,  61.38954, 214.24247,  37.72133,  56.48398, 214.31652, -35.75604,  89.00536, 213.66063, -54.91035,  73.04826, 211.79423, -72.53231,  58.36772, 210.07715, -78.90687,  53.05720, 209.45601, -12.79619,  33.74217, 221.01068, -13.13711,  -3.32483, 225.33550, -13.45317, -37.69026, 229.34511, -13.41766, -43.24820, 222.38119, -31.83437,  33.89199, 220.79401, -32.17529,  -3.17501, 225.11884, -32.49135, -37.54044, 229.12845, -32.45799, -43.22428, 222.26689
   1.96665, -22.36460,  33.82613, 220.90706, -22.08824,  66.60527, 217.10554, -21.85259,  89.36298, 213.78424, -22.01325,  96.17841, 212.19549, -22.35750, 110.78289, 208.79100,  -7.85741,  89.71625, 213.88451,  11.84821,  74.33215, 213.75127,  29.97738,  60.17877, 213.62869,  36.53541,  55.05893, 213.58435, -35.84778,  89.00971, 213.68398, -54.86739,  72.89213, 211.81903, -72.36543,  58.06396, 210.10328, -78.69515,  52.70003, 209.48263, -12.84563,  33.76022, 221.03078, -13.15817,  -3.31000, 225.32995, -13.44792, -37.67844, 229.31578, -13.39605, -43.24586, 222.35954, -31.88357,  33.89203, 220.78333, -32.19611,  -3.17820, 225.08250, -32.48586, -37.54663, 229.06833, -32.43604, -43.23097, 222.20729
   1.99998, -22.41545,  33.83615, 220.91361, -22.16480,  66.61825, 217.13594, -21.94715,  89.37901, 213.83437, -22.11037,  96.19502, 212.24838, -22.46014, 110.80075, 208.84981,  -7.95244,  89.74315, 213.95902,  11.44136,  73.97772, 213.38311,  29.28366,  59.47353, 212.85328,  35.73791,  54.22679, 212.66162, -35.94186,  89.01488, 213.70972, -54.82315,  72.73294, 211.86708, -72.19394,  57.75355, 210.17185, -78.47763,  52.33492, 209.55862, -12.89665,  33.77952, 221.05379, -13.18011,  -3.29406, 225.32599, -13.44291, -37.66560, 229.28681, -13.37374, -43.24159, 222.33759, -31.93425,  33.89277, 220.77342, -32.21771,  -3.18081, 225.04561, -32.48051, -37.55235, 229.00643, -32.41330, -43.23751, 222.14622
   2.03331, -22.46737,  33.84675, 220.92132, -22.24238,  66.63189, 217.16844, -22.04253,  89.39576, 213.88729, -22.20836,  96.21235, 212.30403, -22.56372, 110.81931, 208.91135,  -8.04835,  89.77097, 214.03694,  11.18257,  73.83341, 212.95722,  28.87501,  59.17085, 211.96389,  35.27506,  53.86682, 211.60457, -36.03670,  89.02055, 213.73763, -54.77608,  72.57086, 211.93680, -72.01631,  57.43714, 210.28003, -78.25278,  51.96268, 209.68071, -12.94878,  33.79942, 221.07854, -13.20322,  -3.27759, 225.32271, -13.43912, -37.65231, 229.25755, -13.35221, -43.23644, 222.31507, -31.98595,  33.89407, 220.76409, -32.24039,  -3.18294, 225.00826, -32.47629, -37.55766, 228.94310, -32.39126, -43.24379, 222.08389
   2.06665, -22.51929,  33.85768, 220.93004, -22.31960,  66.64587, 217.20251, -22.13717,  89.41288, 213.94217, -22.30575,  96.23006, 212.36177, -22.66700, 110.83830, 208.97519,  -8.14359,  89.79939, 214.11671,  11.04595,  73.85755, 212.49829,  28.70032,  59.19105, 211.00936,  35.08659,  53.88560, 210.47077, -36.13074,  89.02638, 213.76764, -54.72421,  72.40542, 212.02784, -71.83020,  57.11415, 210.42722, -78.01811,  51.58270, 209.84822, -13.00097,  33.81953, 221.10439, -13.22680,  -3.26094, 225.31989, -13.43618, -37.63886, 229.22815, -13.33154, -43.23076, 222.29218, -32.03762,  33.89583, 220.75569, -32.26346,  -3.18464, 224.97119, -32.47284, -37.56256, 228.87945, -32.37001, -43.25009, 222.02164
