time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   4.33500, -49.69000,  -4.98000,   2.11000,   5.95000,   6.70000,  -1.58000,   3.70000,   0.64000,   1.59000,   3.73000,   1.30000,   2.53000,   4.15000,   0.96000,  -3.89000,   6.88000,   0.72000,  -0.17000, -11.49000,   7.55000,  -6.37000,  -4.99000,  -6.21000,  -0.20000,  -1.25000,  -1.60000,  -0.10000,  -2.08000,  -2.71000,  -0.15000,  -0.31000,   0.44000,  -0.15000,  -0.32000,   0.45000,  -0.15000,  -6.06000,   8.02000,  -3.06000,  17.82000, -26.19000, -11.60000,  12.85000,  37.17000, 104.93000,   9.39000,   4.39000,  -1.60000,  -0.15000,  -0.37000,  -9.28000,  51.04000,  -0.00000,  39.56000,  -4.41000,  -0.00000,   5.40000,   5.63000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.13000,   0.00000,  -0.00000,  18.13000,   0.00000,  -0.00000,  18.13000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.77000,   0.00000,  -0.00000,  21.77000,   0.00000,  -0.00000,  21.77000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.79000,   0.00000,  -0.00000,  12.79000,   0.00000,  -0.00000,  12.79000,  17.71000, -33.27000,   3.31000, -46.16000,  41.82000,-125.75000,  -1.74000, -28.16000,   1.44000,  -6.93000, -20.31000,  12.12000, -36.19000,  -0.00000, -53.38000,   7.58000,  -0.00000,  -8.24000,  -1.59000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.26000,   0.00000,  -0.00000, -17.26000,   0.00000,  -0.00000, -17.26000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.28000,   0.00000,  -0.00000, -11.28000,   0.00000,  -0.00000, -11.28000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.36000,   0.00000,  -0.00000, -18.36000,   0.00000,  -0.00000, -18.36000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.84000,   0.00000,  -0.00000, -10.84000,   0.00000,  -0.00000, -10.84000
   4.35200, -49.83000,  -4.62000,   1.96000,   5.91000,   6.40000,  -1.55000,   3.97000,   0.54000,   1.57000,   3.70000,   1.26000,   2.50000,   4.47000,   0.70000,  -3.81000,   6.99000,   0.66000,  -0.20000, -11.66000,   7.49000,  -5.88000,  -5.00000,  -6.41000,  -0.06000,  -1.25000,  -1.65000,  -0.07000,  -2.09000,  -2.79000,  -0.09000,  -0.32000,   0.45000,  -0.16000,  -0.32000,   0.45000,  -0.16000,  -6.23000,   8.14000,  -3.26000,  17.73000, -26.37000, -11.66000,  12.76000,  37.35000, 104.90000,   9.25000,   4.59000,  -1.45000,  -0.17000,  -0.40000,  -9.33000,  51.03000,  -0.00000,  39.56000,  -4.41000,  -0.00000,   5.40000,   5.65000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.11000,   0.00000,  -0.00000,  18.11000,   0.00000,  -0.00000,  18.11000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.82000,   0.00000,  -0.00000,  21.82000,   0.00000,  -0.00000,  21.82000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.73000,   0.00000,  -0.00000,  12.73000,   0.00000,  -0.00000,  12.73000,  17.74000, -33.48000,   3.28000, -46.16000,  42.02000,-125.87000,  -1.90000, -27.59000,   1.56000,  -7.09000, -20.26000,  12.30000, -36.18000,  -0.00000, -53.44000,   7.60000,  -0.00000,  -8.29000,  -1.60000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.37000,   0.00000,  -0.00000, -17.37000,   0.00000,  -0.00000, -17.37000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.44000,   0.00000,  -0.00000, -18.44000,   0.00000,  -0.00000, -18.44000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.92000,   0.00000,  -0.00000, -10.92000,   0.00000,  -0.00000, -10.92000
   4.36900, -49.96000,  -4.36000,   1.87000,   5.97000,   6.20000,  -1.52000,   4.06000,   0.43000,   1.51000,   3.71000,   1.22000,   2.55000,   4.97000,   0.59000,  -3.68000,   6.81000,   0.60000,  -0.33000, -11.84000,   7.45000,  -5.74000,  -5.01000,  -6.58000,   0.01000,  -1.26000,  -1.70000,  -0.05000,  -2.09000,  -2.86000,  -0.06000,  -0.32000,   0.45000,  -0.16000,  -0.32000,   0.45000,  -0.16000,  -6.17000,   8.18000,  -3.24000,  17.62000, -26.53000, -11.68000,  12.66000,  37.51000, 104.86000,   9.09000,   4.76000,  -1.31000,  -0.20000,  -0.44000,  -9.38000,  51.03000,  -0.00000,  39.56000,  -4.41000,  -0.00000,   5.41000,   5.66000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.10000,   0.00000,  -0.00000,  18.10000,   0.00000,  -0.00000,  18.10000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.69000,   0.00000,  -0.00000,  12.69000,   0.00000,  -0.00000,  12.69000,  17.79000, -33.68000,   3.32000, -46.25000,  42.22000,-126.05000,  -2.03000, -27.02000,   1.62000,  -7.23000, -20.37000,  12.50000, -36.16000,  -0.00000, -53.57000,   7.63000,  -0.00000,  -8.43000,  -1.63000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.51000,   0.00000,  -0.00000, -17.51000,   0.00000,  -0.00000, -17.51000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.53000,   0.00000,  -0.00000, -11.53000,   0.00000,  -0.00000, -11.53000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.57000,   0.00000,  -0.00000, -18.57000,   0.00000,  -0.00000, -18.57000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -11.02000,   0.00000,  -0.00000, -11.02000,   0.00000,  -0.00000, -11.02000
   4.38600, -50.10000,  -4.13000,   1.80000,   6.11000,   6.06000,  -1.47000,   3.96000,   0.33000,   1.41000,   3.79000,   1.09000,   2.69000,   5.62000,   0.46000,  -3.49000,   6.36000,   0.64000,  -0.51000, -11.91000,   7.41000,  -5.68000,  -5.02000,  -6.76000,   0.07000,  -1.26000,  -1.74000,  -0.04000,  -2.10000,  -2.94000,  -0.04000,  -0.31000,   0.46000,  -0.15000,  -0.32000,   0.46000,  -0.15000,  -6.12000,   8.21000,  -3.22000,  17.74000, -26.45000, -11.62000,  12.20000,  37.59000, 104.59000,   8.94000,   4.87000,  -1.17000,  -0.06000,  -0.19000,  -9.47000,  51.03000,  -0.00000,  39.49000,  -4.42000,  -0.00000,   5.34000,   5.68000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.60000,   0.00000,  -0.00000,  12.60000,   0.00000,  -0.00000,  12.60000,  17.86000, -33.80000,   3.30000, -46.04000,  42.27000,-125.84000,  -1.85000, -26.44000,   1.50000,  -7.65000, -19.14000,  12.54000, -36.25000,  -0.00000, -53.32000,   7.46000,  -0.00000,  -8.17000,  -1.46000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.32000,   0.00000,  -0.00000, -17.32000,   0.00000,  -0.00000, -17.32000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.33000,   0.00000,  -0.00000, -11.33000,   0.00000,  -0.00000, -11.33000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.39000,   0.00000,  -0.00000, -18.39000,   0.00000,  -0.00000, -18.39000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.65000,   0.00000,  -0.00000, -10.65000,   0.00000,  -0.00000, -10.65000
   4.40300, -50.25000,  -3.93000,   1.74000,   6.27000,   5.91000,  -1.41000,   3.72000,   0.27000,   1.31000,   3.98000,   1.05000,   2.80000,   6.27000,   0.34000,  -3.30000,   5.82000,   0.68000,  -0.71000, -11.87000,   7.37000,  -5.57000,  -5.02000,  -6.91000,   0.13000,  -1.26000,  -1.78000,  -0.02000,  -2.10000,  -3.00000,  -0.02000,  -0.31000,   0.45000,  -0.15000,  -0.31000,   0.46000,  -0.15000,  -6.07000,   8.20000,  -3.20000,  17.85000, -26.39000, -11.58000,  11.78000,  37.67000, 104.33000,   8.81000,   4.98000,  -1.07000,   0.07000,   0.04000,  -9.53000,  51.03000,  -0.00000,  39.42000,  -4.42000,  -0.00000,   5.26000,   5.70000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.07000,   0.00000,  -0.00000,  18.07000,   0.00000,  -0.00000,  18.07000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.50000,   0.00000,  -0.00000,  12.50000,   0.00000,  -0.00000,  12.50000,  17.88000, -33.86000,   3.24000, -45.85000,  42.26000,-125.65000,  -1.71000, -25.97000,   1.44000,  -7.67000, -19.15000,  12.49000, -36.24000,  -0.00000, -53.35000,   7.49000,  -0.00000,  -8.20000,  -1.29000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.34000,   0.00000,  -0.00000, -17.34000,   0.00000,  -0.00000, -17.34000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.35000,   0.00000,  -0.00000, -11.35000,   0.00000,  -0.00000, -11.35000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.39000,   0.00000,  -0.00000, -18.39000,   0.00000,  -0.00000, -18.39000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.50000,   0.00000,  -0.00000, -10.50000,   0.00000,  -0.00000, -10.50000
   4.42000, -50.40000,  -3.77000,   1.70000,   6.42000,   5.81000,  -1.33000,   3.43000,   0.24000,   1.21000,   4.28000,   1.04000,   2.85000,   6.76000,   0.30000,  -3.14000,   5.33000,   0.66000,  -0.89000, -11.73000,   7.30000,  -5.39000,  -5.00000,  -7.02000,   0.17000,  -1.25000,  -1.81000,  -0.01000,  -2.09000,  -3.05000,  -0.00000,  -0.31000,   0.45000,  -0.15000,  -0.31000,   0.45000,  -0.15000,  -6.06000,   8.16000,  -3.16000,  17.94000, -26.36000, -11.53000,  11.44000,  37.72000, 104.12000,   8.73000,   5.04000,  -0.99000,  -0.03000,  -0.04000,  -9.51000,  51.04000,  -0.00000,  39.40000,  -4.40000,  -0.00000,   5.25000,   5.72000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.45000,   0.00000,  -0.00000,  12.45000,   0.00000,  -0.00000,  12.45000,  17.86000, -33.90000,   3.20000, -46.39000,  41.71000,-125.89000,  -1.46000, -26.26000,   1.31000,  -7.69000, -19.15000,  12.42000, -36.24000,  -0.00000, -53.15000,   7.48000,  -0.00000,  -8.00000,  -1.46000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.35000,   0.00000,  -0.00000, -17.35000,   0.00000,  -0.00000, -17.35000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000, -11.36000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.38000,   0.00000,  -0.00000, -18.38000,   0.00000,  -0.00000, -18.38000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.49000,   0.00000,  -0.00000, -10.49000,   0.00000,  -0.00000, -10.49000
   4.43700, -50.54000,  -3.66000,   1.65000,   6.49000,   5.74000,  -1.24000,   3.19000,   0.23000,   1.12000,   4.59000,   1.00000,   2.89000,   6.94000,   0.26000,  -3.13000,   5.06000,   0.63000,  -0.90000, -11.51000,   7.24000,  -5.19000,  -4.99000,  -7.11000,   0.18000,  -1.25000,  -1.83000,  -0.01000,  -2.09000,  -3.09000,   0.00000,  -0.31000,   0.45000,  -0.15000,  -0.31000,   0.45000,  -0.15000,  -6.05000,   8.14000,  -3.10000,  18.02000, -26.34000, -11.45000,  11.20000,  37.77000, 103.98000,   8.69000,   5.05000,  -0.96000,  -0.12000,  -0.13000,  -9.49000,  51.06000,  -0.00000,  39.40000,  -4.37000,  -0.00000,   5.25000,   5.74000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.02000,   0.00000,  -0.00000,  18.02000,   0.00000,  -0.00000,  18.02000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,  21.83000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.40000,   0.00000,  -0.00000,  12.40000,   0.00000,  -0.00000,  12.40000,  17.77000, -33.92000,   3.22000, -46.58000,  41.55000,-126.05000,  -1.44000, -26.08000,   1.30000,  -7.70000, -19.17000,  12.40000, -36.27000,  -0.00000, -52.95000,   7.41000,  -0.00000,  -7.80000,  -1.62000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.37000,   0.00000,  -0.00000, -11.37000,   0.00000,  -0.00000, -11.37000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.37000,   0.00000,  -0.00000, -18.37000,   0.00000,  -0.00000, -18.37000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.49000,   0.00000,  -0.00000, -10.49000,   0.00000,  -0.00000, -10.49000
   4.45400, -50.70000,  -3.55000,   1.59000,   6.50000,   5.69000,  -1.15000,   3.13000,   0.22000,   1.03000,   4.79000,   0.90000,   2.92000,   7.10000,   0.15000,  -3.07000,   4.91000,   0.70000,  -0.91000, -11.38000,   7.17000,  -4.98000,  -4.98000,  -7.16000,   0.20000,  -1.25000,  -1.85000,  -0.01000,  -2.08000,  -3.11000,   0.01000,  -0.31000,   0.45000,  -0.14000,  -0.31000,   0.45000,  -0.14000,  -6.03000,   8.09000,  -3.01000,  17.93000, -26.50000, -11.44000,  11.40000,  37.88000, 104.14000,   8.70000,   5.00000,  -0.97000,  -0.23000,  -0.59000,  -9.45000,  51.04000,  -0.00000,  39.54000,  -4.39000,  -0.00000,   5.38000,   5.74000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.06000,   0.00000,  -0.00000,  18.06000,   0.00000,  -0.00000,  18.06000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,  21.86000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.49000,   0.00000,  -0.00000,  12.49000,   0.00000,  -0.00000,  12.49000,  17.70000, -33.93000,   3.24000, -46.89000,  41.27000,-126.28000,  -1.39000, -26.05000,   1.32000,  -7.73000, -19.15000,  12.38000, -36.30000,  -0.00000, -52.95000,   7.36000,  -0.00000,  -7.80000,  -1.85000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.18000,   0.00000,  -0.00000, -11.18000,   0.00000,  -0.00000, -11.18000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.37000,   0.00000,  -0.00000, -18.37000,   0.00000,  -0.00000, -18.37000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.86000,   0.00000,  -0.00000, -10.86000,   0.00000,  -0.00000, -10.86000
   4.47100, -50.88000,  -3.45000,   1.51000,   6.49000,   5.63000,  -1.07000,   3.21000,   0.20000,   0.99000,   4.90000,   0.80000,   2.90000,   7.29000,   0.04000,  -3.00000,   4.87000,   0.78000,  -0.93000, -11.37000,   7.09000,  -4.79000,  -4.97000,  -7.19000,   0.23000,  -1.25000,  -1.86000,  -0.00000,  -2.08000,  -3.12000,   0.02000,  -0.31000,   0.44000,  -0.14000,  -0.31000,   0.44000,  -0.14000,  -5.99000,   8.00000,  -2.92000,  17.85000, -26.67000, -11.44000,  11.75000,  37.91000, 104.42000,   8.72000,   4.85000,  -1.04000,  -0.19000,  -0.59000,  -9.44000,  51.04000,  -0.00000,  39.54000,  -4.40000,  -0.00000,   5.38000,   5.74000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.05000,   0.00000,  -0.00000,  18.05000,   0.00000,  -0.00000,  18.05000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,  21.87000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.45000,   0.00000,  -0.00000,  12.45000,   0.00000,  -0.00000,  12.45000,  17.68000, -33.92000,   3.25000, -47.12000,  41.03000,-126.44000,  -1.35000, -26.00000,   1.34000,  -7.76000, -19.16000,  12.36000, -36.30000,  -0.00000, -53.02000,   7.35000,  -0.00000,  -7.88000,  -1.70000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000, -17.36000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.01000,   0.00000,  -0.00000, -11.01000,   0.00000,  -0.00000, -11.01000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.34000,   0.00000,  -0.00000, -18.34000,   0.00000,  -0.00000, -18.34000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.85000,   0.00000,  -0.00000, -10.85000,   0.00000,  -0.00000, -10.85000
   4.48800, -51.03000,  -3.36000,   1.44000,   6.51000,   5.59000,  -1.01000,   3.34000,   0.18000,   0.95000,   4.88000,   0.57000,   2.84000,   7.20000,   0.01000,  -3.02000,   5.10000,   0.69000,  -0.85000, -11.38000,   7.08000,  -4.66000,  -4.96000,  -7.21000,   0.25000,  -1.24000,  -1.86000,   0.01000,  -2.08000,  -3.13000,   0.03000,  -0.31000,   0.44000,  -0.14000,  -0.31000,   0.44000,  -0.14000,  -5.99000,   7.89000,  -2.86000,  17.25000, -26.78000, -11.73000,  12.88000,  37.67000, 105.25000,   8.77000,   4.70000,  -1.11000,  -0.14000,  -0.58000,  -9.44000,  51.03000,  -0.00000,  39.52000,  -4.42000,  -0.00000,   5.37000,   5.73000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,  18.04000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,  21.85000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.81000,   0.00000,  -0.00000,  21.81000,   0.00000,  -0.00000,  21.81000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  12.41000,   0.00000,  -0.00000,  12.41000,   0.00000,  -0.00000,  12.41000,  17.77000, -33.98000,   3.31000, -47.48000,  40.81000,-126.69000,  -1.32000, -25.97000,   1.33000,  -7.80000, -19.53000,  12.44000, -36.09000,  -0.00000, -53.65000,   7.78000,  -0.00000,  -8.50000,  -1.65000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -17.47000,   0.00000,  -0.00000, -17.47000,   0.00000,  -0.00000, -17.47000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -11.21000,   0.00000,  -0.00000, -11.21000,   0.00000,  -0.00000, -11.21000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -18.38000,   0.00000,  -0.00000, -18.38000,   0.00000,  -0.00000, -18.38000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000, -10.94000,   0.00000,  -0.00000, -10.94000,   0.00000,  -0.00000, -10.94000
