time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   2.66900,-126.31000,  92.34000,  20.01000,-131.16457,  90.10252,  11.99640,-128.66256,  48.18142,  11.39499,-110.03711,  15.05274,  -6.48188,-121.93377,  91.46934,  28.54706,-132.36227,  50.95585,  32.27576,-141.88334,  10.13822,  34.97208,-124.15721, 106.32858,  17.65409,-122.27866, 115.74184,  15.96706,-120.21504, 125.51833,  14.18831,-118.06166, 134.86219,  12.44483,-115.81047, 144.87447,  10.65593,-113.90946, 153.54583,   9.17481,-118.11475, 141.38767,   8.45882,-125.92439, 143.86229,  -1.37611,-127.83086, 116.96199,  -2.69500,-133.66118,  91.65252,  -1.49586,-136.51559,  89.82114,   0.82674,-136.69533,  87.76570,   4.00350,-136.59015,  86.21364,   6.12534,-136.32869,  89.01277,  -0.34402,-138.63256,  84.09669,   0.27554,-139.43981,  80.68700,   1.53376,-139.31808,  78.84202,   2.55237,-135.66098,  88.65680,  -1.36096,-137.54770,  83.66953,  -1.30702,-137.68642,  79.67346,  -0.59149,-137.00417,  77.41370,   0.36520,-135.14274,  88.53132,  -2.10012,-136.41958,  83.95236,  -2.70891,-136.01371,  80.43513,  -2.76384,-135.07210,  78.23464,  -2.21324,-134.38185,  88.52884,  -2.92877,-135.12586,  84.32596,  -4.01541,-134.79354,  81.58898,  -4.67549,-134.28534,  79.87543,  -4.80489,-115.00684, 141.68706,  14.04552,-105.74428, 141.91974,  22.87677,-105.17852, 114.92837,  23.25868,-106.61403,  89.05227,  25.34834,-108.09820,  87.16539,  28.68495,-111.48284,  85.48438,  28.42541,-113.83646,  84.57004,  27.68607,-107.19630,  86.25458,  28.03989,-107.75455,  81.19694,  30.03194,-109.14764,  77.87927,  30.98748,-110.39173,  76.17871,  31.11656,-106.52907,  85.86750,  27.03408,-106.71209,  80.72520,  28.43363,-107.30728,  76.73819,  28.93295,-108.06921,  74.30841,  28.98631,-106.03468,  85.72153,  26.28244,-105.74321,  80.97957,  26.91228,-106.17956,  77.51077,  26.35042,-107.11452,  75.36222,  25.61452,-105.51950,  85.71646,  25.28236,-104.90455,  81.35523,  25.27650,-104.67147,  78.61050,  24.60619,-104.79552,  76.91373,  24.04329
   2.68600,-127.35000,  92.15000,  20.90000,-132.17638,  89.91017,  12.87005,-131.52562,  47.91640,  13.18664,-111.96305,  15.95652,  -5.78364,-122.99902,  91.28069,  29.45009,-132.74391,  50.55533,  32.68770,-141.94853,   9.63867,  34.94660,-125.21041, 106.14311,  18.55902,-123.33421, 115.55777,  16.87719,-121.27237, 125.33520,  15.10157,-119.11864, 134.67898,  13.35806,-116.86863, 144.69167,  11.56995,-114.97000, 153.36379,  10.09021,-119.17204, 141.20462,   9.37232,-126.92183, 143.67370,  -0.51122,-128.71765, 116.76698,  -1.85434,-134.59533,  91.46529,  -0.72421,-137.48264,  89.62541,   1.55052,-137.71950,  87.58162,   4.73105,-137.65759,  86.04032,   6.86241,-137.26853,  88.81378,   0.38669,-139.55436,  83.88619,   0.98119,-140.37495,  80.47648,   2.23070,-140.27322,  78.63244,   3.25318,-136.57937,  88.45803,  -0.61592,-138.43687,  83.45966,  -0.57868,-138.57557,  79.46452,   0.14204,-137.91037,  77.20560,   1.11260,-136.04634,  88.33292,  -1.34455,-137.28386,  83.74404,  -1.95985,-136.85550,  80.22920,  -1.99295,-135.91088,  78.03693,  -1.41539,-135.26974,  88.33192,  -2.15849,-135.96764,  84.12055,  -3.24283,-135.61139,  81.38363,  -3.89056,-135.09649,  79.67135,  -4.00987,-116.06509, 141.50423,  14.95955,-106.85471, 141.74429,  23.84500,-106.25655, 114.75443,  24.28062,-107.69033,  88.87803,  26.36779,-109.23857,  87.00230,  29.68150,-112.62272,  85.33077,  29.36139,-114.96321,  84.42135,  28.57574,-108.32789,  86.08768,  29.05443,-108.93523,  81.03583,  31.04681,-110.35414,  77.72399,  31.98442,-111.60498,  76.02708,  32.09498,-107.64400,  85.69664,  28.06141,-107.86590,  80.55786,  29.46822,-108.48315,  76.57372,  29.96365,-109.25537,  74.14698,  30.00654,-107.13677,  85.54774,  27.31896,-106.86952,  80.80636,  27.96376,-107.30642,  77.33779,  27.40087,-108.23539,  75.19104,  26.65227,-106.60396,  85.53914,  26.32818,-106.00098,  81.17626,  26.34233,-105.76273,  78.42943,  25.68246,-105.88035,  76.73155,  25.12155
   2.70300,-128.33000,  92.36000,  21.63000,-133.13313,  90.11672,  13.58708,-134.00856,  48.13400,  14.41467,-113.66952,  17.23160,  -5.46912,-124.00175,  91.49386,  30.19194,-133.05095,  50.58016,  33.05225,-141.91532,   9.56772,  34.89677,-126.19277, 106.35431,  19.29406,-124.31741, 115.76942,  17.61380,-122.25494, 125.54688,  15.83906,-120.10061, 134.89067,  14.09635,-117.84842, 144.90287,  12.30827,-115.94658, 153.57417,  10.82783,-120.15260, 141.41634,  10.11063,-127.84608, 143.86762,   0.17879,-129.62768, 116.96228,  -1.20980,-135.59575,  91.68060,  -0.10570,-138.51675,  89.84207,   2.12672,-138.81525,  87.81063,   5.30997,-138.80301,  86.27445,   7.44589,-138.27932,  89.02544,   0.97094,-140.55880,  84.09302,   1.54953,-141.40405,  80.68676,   2.79200,-141.33079,  78.84287,   3.81719,-137.57131,  88.66711,  -0.01750,-139.41242,  83.66263,   0.01185,-139.56507,  79.66913,   0.73883,-138.92697,  77.40731,   1.72078,-137.02503,  88.54023,  -0.73595,-138.23607,  83.94413,  -1.35008,-137.79540,  80.43067,  -1.35800,-136.85383,  78.24454,  -0.75283,-136.23413,  88.53788,  -1.53599,-136.89858,  84.31882,  -2.61142,-136.53055,  81.58076,  -3.24766,-136.01829,  79.86726,  -3.36069,-117.04556, 141.71524,  15.69784,-107.91611, 141.96411,  24.66619,-107.28251, 114.97652,  25.18439,-108.72384,  89.10057,  27.27192,-110.34036,  87.23651,  30.55951,-113.71968,  85.56867,  30.17552,-116.04233,  84.65631,  29.34181,-109.41931,  86.31854,  29.95282,-110.07528,  81.27313,  31.94611,-111.51962,  77.96663,  32.86351,-112.77652,  76.27296,  32.95293,-108.71682,  85.92360,  28.97444,-108.97611,  80.78899,  30.39004,-109.61174,  76.80741,  30.88287,-110.39068,  74.38267,  30.91591,-108.19541,  85.77178,  28.24248,-107.94994,  81.03164,  28.90478,-108.38235,  77.56241,  28.34250,-109.30058,  75.41542,  27.58143,-107.64329,  85.75956,  27.26236,-107.04905,  81.39562,  27.29974,-106.80402,  78.64666,  26.65136,-106.91495,  76.94778,  26.09210
   2.72000,-129.21000,  92.59000,  22.14000,-133.99191,  90.33403,  14.08799,-136.20499,  48.40919,  15.27517,-115.86669,  17.50150,  -4.60116,-124.90276,  91.73699,  30.71385,-133.34810,  50.68503,  33.43643,-141.88547,   9.58776,  34.89508,-127.07367, 106.58232,  19.79137,-125.18493, 115.99264,  18.09930,-123.10523, 125.76414,  16.31185,-120.92812, 135.10022,  14.55622,-118.65244, 145.10451,  12.75362,-116.73237, 153.76965,  11.26075,-120.93133, 141.60939,  10.54328,-128.56405, 144.01530,   0.55362,-130.39839, 117.11450,  -0.85438,-136.48434,  91.86097,   0.25028,-139.55181,  90.08048,   2.32792,-139.99899,  88.08683,   5.51765,-140.04097,  86.55999,   7.65988,-139.25439,  89.24613,   1.19899,-141.61482,  84.34380,   1.70404,-142.54155,  80.96276,   2.95722,-142.51755,  79.14246,   4.02598,-138.49250,  88.86782,   0.25926,-140.38340,  83.88187,   0.24319,-140.60830,  79.90145,   1.02131,-140.03891,  77.65558,   2.07917,-137.90574,  88.72608,  -0.42361,-139.12521,  84.13382,  -1.04964,-138.72608,  80.61587,  -0.99129,-137.85089,  78.42466,  -0.30971,-137.06866,  88.70545,  -1.17494,-137.71121,  84.47878,  -2.23364,-137.30430,  81.72653,  -2.77845,-136.76900,  80.01644,  -2.79544,-117.89053, 141.93074,  16.16558,-108.86532, 142.19604,  25.23836,-108.19979, 115.21138,  25.85873,-109.66330,  89.34160,  28.00648,-111.34864,  87.48732,  31.26491,-114.71517,  85.81118,  30.81110,-117.01448,  84.88803,  29.92614,-110.41285,  86.56869,  30.68225,-111.10383,  81.52984,  32.68028,-112.56325,  78.22447,  33.57769,-113.81973,  76.52947,  33.64497,-109.68829,  86.17125,  29.72113,-109.96980,  81.04169,  31.15071,-110.61036,  77.06098,  31.64412,-111.38698,  74.63539,  31.66838,-109.15061,  86.01756,  29.00143,-108.91157,  81.28047,  29.68748,-109.32495,  77.80820,  29.12968,-110.22181,  75.65620,  28.35735,-108.57701,  86.00256,  28.03377,-107.97617,  81.63988,  28.10126,-107.73651,  78.89016,  27.45409,-107.86305,  77.19671,  26.88184
   2.73700,-129.94000,  92.77000,  22.53000,-134.70757,  90.49320,  14.47535,-138.17058,  48.66903,  16.13249,-117.83422,  17.76545,  -3.75220,-125.64418,  91.93825,  31.11166,-133.59333,  50.78825,  33.84808,-141.84407,   9.62118,  34.94273,-127.81685, 106.76040,  20.15809,-125.93457, 116.17144,  18.46282,-123.86126, 125.94451,  16.67656,-121.68898, 135.28314,  14.92853,-119.41899, 145.29012,  13.13371,-117.50292, 153.95713,  11.64657,-121.67745, 141.78953,  10.91110,-129.24520, 144.15468,   0.86245,-131.13230, 117.25767,  -0.54821,-137.34074,  92.03318,   0.53828,-140.46547,  90.28373,   2.55610,-140.99316,  88.30060,   5.74007,-141.08814,  86.77582,   7.88208,-140.15151,  89.44384,   1.43578,-142.56247,  84.56251,   1.90418,-143.54255,  81.19267,   3.14691,-143.55529,  79.37540,   4.22100,-139.37337,  89.05668,   0.51312,-141.30474,  84.08643,   0.47053,-141.57981,  80.11004,   1.25315,-141.05246,  77.86173,   2.32749,-138.77370,  88.90825,  -0.15700,-140.01785,  84.32446,  -0.79642,-139.64916,  80.80352,  -0.72066,-138.80653,  78.60707,  -0.01530,-137.92136,  88.87865,  -0.89064,-138.57668,  84.65450,  -1.95157,-138.17970,  81.89738,  -2.47877,-137.65646,  80.18347,  -2.47773,-118.67371, 142.12003,  16.55275,-109.75809, 142.41567,  25.73231,-109.05504, 115.43420,  26.44356,-110.54419,  89.57064,  28.64781,-112.30132,  87.72177,  31.87121,-115.64546,  86.02437,  31.33777,-117.91401,  85.08294,  30.39462,-111.34596,  86.80581,  31.31680,-112.05938,  81.77233,  33.32046,-113.52269,  78.46287,  34.19620,-114.77104,  76.76109,  34.23963,-110.59505,  86.40809,  30.37624,-110.88421,  81.28362,  31.82245,-111.51551,  77.30167,  32.31784,-112.27965,  74.87205,  32.33333,-110.03844,  86.25416,  29.67113,-109.79054,  81.52169,  30.38540,-110.16882,  78.04428,  29.83475,-111.03191,  75.88250,  29.05135,-109.44039,  86.23798,  28.71840,-108.81721,  81.87914,  28.82172,-108.54427,  79.12781,  28.19491,-108.64473,  77.43052,  27.62889
   2.75400,-130.55000,  92.89000,  22.96000,-135.30396,  90.58088,  14.90651,-139.93534,  48.90632,  17.31110,-118.95703,  18.96507,  -3.36333,-126.26101,  92.09087,  31.54817,-133.86149,  50.87844,  34.33535,-141.84563,   9.65093,  35.07422,-128.45737, 106.87911,  20.55357,-126.58995, 116.29355,  18.86079,-124.52917, 126.07102,  17.08413,-122.36406, 135.41534,  15.35771,-120.10050, 145.42737,  13.58309,-118.18882, 154.09791,  12.11094,-122.28667, 141.90781,  11.31855,-129.85551, 144.27084,   1.27023,-131.76106, 117.37310,  -0.10091,-138.07998,  92.17585,   0.98064,-141.26033,  90.45740,   2.93729,-141.86467,  88.48398,   6.11366,-142.00849,  86.95987,   8.25342,-140.93039,  89.61227,   1.82554,-143.39154,  84.75242,   2.25471,-144.40175,  81.39377,   3.50359,-144.42350,  79.58894,   4.59832,-140.13666,  89.21643,   0.92001,-142.10854,  84.26244,   0.84840,-142.43165,  80.29052,   1.63533,-141.94366,  78.04155,   2.72676,-139.52456,  89.06139,   0.26275,-140.79380,  84.48668,  -0.39221,-140.45440,  80.96322,  -0.29882,-139.64256,  78.76336,   0.43154,-138.65753,  89.02292,  -0.45306,-139.32637,  84.80191,  -1.51805,-138.92141,  82.03875,  -2.00609,-138.38912,  80.32830,  -1.95834,-119.42323, 142.27288,  17.03059,-110.61623, 142.62055,  26.31261,-109.90116, 115.64107,  27.08494,-111.33655,  89.79468,  29.51473,-113.16357,  87.94858,  32.70064,-116.47937,  86.22529,  32.08040,-118.71147,  85.26479,  31.07176,-112.18692,  87.03732,  32.17639,-112.91399,  82.00869,  34.18733,-114.37429,  78.69237,  35.04190,-115.61019,  76.98109,  35.06156,-111.40849,  86.64070,  31.25800,-111.69609,  81.52157,  32.72332,-112.31169,  77.53749,  33.22131,-113.05984,  75.10286,  33.22734,-110.83235,  86.48754,  30.56859,-110.56686,  81.76088,  31.31425,-110.90174,  78.27743,  30.77376,-111.72473,  76.10339,  29.98118,-110.20934,  86.47119,  29.63200,-109.55551,  82.11796,  29.77480,-109.23481,  79.36531,  29.17703,-109.29430,  77.66126,  28.62575
   2.77100,-131.15000,  92.99000,  23.48000,-135.89651,  90.64353,  15.43292,-141.58928,  49.16437,  18.76035,-120.14770,  19.99345,  -2.53086,-126.85898,  92.22834,  32.07057,-134.19693,  50.96184,  34.75955,-141.90281,   9.67641,  35.12351,-129.09998, 106.97855,  21.03396,-127.25594, 116.39810,  19.34396,-125.21769, 126.18220,  17.57785,-123.07089, 135.53463,  15.87266,-120.82587, 145.55465,  14.11964,-118.92933, 154.23150,  12.66522,-122.98512, 142.02966,  11.83778,-130.55108, 144.39422,   1.78765,-132.43771, 117.49297,   0.45985,-138.84967,  92.31891,   1.53383,-142.07539,  90.62290,   3.43500,-142.74701,  88.65674,   6.60234,-142.93533,  87.13364,   8.73936,-141.73062,  89.77412,   2.33055,-144.22901,  84.93009,   2.72182,-145.26339,  81.57956,   3.97271,-145.29321,  79.78462,   5.08340,-140.92310,  89.37207,   1.44007,-142.92384,  84.43017,   1.33961,-143.28405,  80.46163,   2.12749,-142.82786,  78.21246,   3.23218,-140.30019,  89.21230,   0.79421,-141.58553,  84.64450,   0.12268,-141.26758,  81.11942,   0.22936,-140.48019,  78.91759,   0.98028,-139.42061,  89.16746,   0.09424,-140.09608,  84.94906,  -0.97687,-139.68346,  82.18167,  -1.43355,-139.14438,  80.47483,  -1.34779,-120.16315, 142.40026,  17.57007,-111.44884, 142.80526,  26.93686,-110.74685, 115.82661,  27.74877,-112.12358,  89.98308,  30.24209,-114.00272,  88.13365,  33.39559,-117.28925,  86.38272,  32.70138,-119.48640,  85.40397,  31.63519,-113.00709,  87.22893,  32.89628,-113.73354,  82.20214,  34.91201,-115.18299,  78.87653,  35.74874,-116.40409,  77.15454,  35.74892,-112.20562,  86.83554,  31.99651,-112.48016,  81.71993,  33.47659,-113.07272,  77.73265,  33.97687,-113.80088,  75.29195,  33.97575,-111.61344,  86.68471,  31.32030,-111.32295,  81.96356,  32.09117,-111.61283,  78.47460,  31.56031,-112.39586,  76.28796,  30.76193,-110.97027,  86.67011,  30.39741,-110.28179,  82.32340,  30.57236,-109.91672,  79.57118,  29.99862,-109.93973,  77.86228,  29.45972
   2.78800,-131.81000,  93.09000,  24.05000,-136.55664,  90.70832,  16.01334,-143.26009,  49.46668,  20.27845,-121.81862,  20.29658,  -1.01401,-127.51217,  92.36437,  32.64028,-134.53968,  51.02712,  35.05821,-141.96349,   9.68844,  35.06688,-129.79009, 107.07487,  21.55834,-127.97545, 116.50010,  19.86818,-125.96916, 126.29241,  18.11101,-123.85576, 135.65651,  16.42823,-121.64620, 145.68810,  14.69650,-119.78005, 154.37422,  13.25817,-123.77456, 142.15481,  12.39853,-131.28250, 144.49346,   2.29894,-133.11093, 117.58495,   1.03843,-139.58288,  92.42588,   2.10379,-142.84188,  90.74089,   3.95739,-143.56796,  88.77768,   7.11453,-143.79451,  87.25524,   9.24831,-142.48343,  89.89056,   2.85851,-145.00272,  85.05464,   3.21434,-146.07360,  81.70793,   4.44456,-146.13457,  79.91034,   5.54968,-141.66403,  89.48559,   1.98028,-143.67873,  84.55002,   1.85188,-144.06021,  80.58326,   2.63876,-143.62396,  78.33538,   3.75407,-141.03209,  89.32359,   1.34381,-142.32180,  84.75960,   0.65491,-142.01430,  81.23387,   0.77045,-141.24229,  79.03213,   1.53742,-140.14235,  89.27567,   0.65703,-140.81520,  85.05898,  -0.42247,-140.40853,  82.29037,  -0.87705,-139.88066,  80.58013,  -0.78923,-120.99073, 142.53431,  18.14885,-112.35338, 143.00594,  27.58356,-111.61965, 116.02934,  28.43464,-112.98806,  90.18532,  30.92752,-114.86648,  88.33524,  34.08106,-118.14791,  86.57931,  33.37549,-120.32677,  85.58439,  32.28697,-113.87058,  87.43085,  33.58169,-114.59535,  82.40378,  35.59735,-116.04819,  79.07849,  36.42945,-117.27272,  77.35894,  36.42413,-113.06902,  87.03772,  32.68188,-113.34188,  81.92200,  34.16187,-113.94016,  77.93482,  34.65613,-114.67587,  75.49641,  34.64737,-112.47683,  86.88710,  32.00564,-112.18480,  82.16603,  32.77640,-112.47360,  78.67698,  32.24549,-113.25597,  76.49011,  31.44710,-111.83369,  86.87273,  31.08272,-111.14383,  82.52623,  31.25756,-110.78391,  79.77425,  30.67939,-110.81410,  78.06709,  30.13537
   2.80500,-132.46000,  93.21000,  24.62000,-137.21237,  90.81771,  16.58988,-144.91397,  49.84542,  21.68467,-123.46780,  20.67237,   0.40098,-128.15728,  92.49601,  33.20881,-134.88876,  51.09050,  35.27558,-141.99547,   9.69732,  34.96094,-130.43633, 107.19025,  22.10554,-128.64352, 116.62098,  20.42277,-126.66688, 126.42172,  18.67906,-124.59228, 135.79852,  17.01886,-122.42233, 145.84299,  15.31190,-120.58878, 154.53966,  13.89553,-124.51943, 142.30191,  12.99722,-131.96356, 144.63381,   2.84897,-133.73332, 117.71838,   1.65416,-140.24484,  92.57000,   2.73067,-143.52804,  90.88820,   4.54403,-144.29632,  88.92680,   7.69230,-144.55249,  87.40667,   9.82438,-143.15682,  90.03742,   3.44975,-145.68475,  85.20385,   3.77490,-146.78062,  81.85828,   4.98609,-146.86516,  80.05793,   6.08513,-142.32700,  89.63160,   2.58175,-144.34449,  84.69786,   2.42895,-144.73782,  80.73169,   3.21296,-144.31562,  78.48466,   4.33537,-141.68740,  89.46895,   1.95315,-142.97269,  84.90607,   1.24882,-142.66794,  81.38032,   1.37088,-141.90512,  79.17985,   2.15058,-140.78929,  89.42014,   1.27742,-141.45262,  85.20395,   0.19010,-141.04733,  82.43524,  -0.26510,-140.52724,  80.72257,  -0.17825,-121.77173, 142.68839,  18.76444,-113.20336, 143.21443,  28.25898,-112.40400, 116.24075,  29.14302,-113.76722,  90.39618,  31.63292,-115.64515,  88.54535,  34.78632,-118.92258,  86.78355,  34.07677,-121.08863,  85.77316,  32.97700,-114.64910,  87.64121,  34.28680,-115.37279,  82.61377,  36.30191,-116.82584,  79.28825,  37.13274,-118.05082,  77.56904,  37.12616,-113.84749,  87.24835,  33.38692,-114.11928,  82.13241,  34.86632,-114.71838,  78.14512,  35.35876,-115.45552,  75.70715,  35.34798,-113.25529,  87.09792,  32.71064,-112.96230,  82.37682,  33.48084,-113.25043,  78.88778,  32.94953,-114.03240,  76.70085,  32.15092,-112.61218,  87.08379,  31.78770,-111.92146,  82.73741,  31.96200,-111.56462,  79.98564,  31.38088,-111.59911,  78.27960,  30.83362
   2.82200,-133.09000,  93.34000,  25.11000,-137.85914,  90.97422,  17.08197,-146.52026,  50.29200,  22.90793,-124.85404,  21.56685,   1.24136,-128.77954,  92.60010,  33.69274,-135.50716,  51.19432,  35.76652,-142.27660,   9.74763,  35.17728,-131.02562, 107.31751,  22.61346,-129.23831, 116.75115,  20.94120,-127.27596, 126.55645,  19.20700,-125.22845, 135.94074,  17.55553,-123.08790, 145.99306,  15.85765,-121.28012, 154.69635,  14.44891,-125.15911, 142.44346,  13.53274,-132.43211, 144.75716,   3.25703,-134.15937, 117.83609,   2.12909,-140.71685,  92.70156,   3.24945,-144.01787,  91.02696,   5.03693,-144.81580,  89.07372,   8.18289,-145.09252,  87.55995,  10.31692,-143.63768,  90.17342,   3.94789,-146.17325,  85.34305,   4.26092,-147.30445,  82.00142,   5.45031,-147.42650,  80.19459,   6.53512,-142.80052,  89.76488,   3.08827,-144.82147,  84.83279,   2.92817,-145.22479,  80.86885,   3.71832,-144.81371,  78.62463,   4.85045,-142.15546,  89.60022,   2.46580,-143.43892,  85.03707,   1.75995,-143.13764,  81.51145,   1.89392,-142.38265,  79.31309,   2.68708,-141.25136,  89.54905,   1.79827,-141.90910,  85.33113,   0.71427,-141.52005,  82.56246,   0.24489,-141.02262,  80.84209,   0.30938,-122.44358, 142.84175,  19.31437,-113.87689, 143.37123,  28.81024,-113.00004, 116.40119,  29.73126,-114.27255,  90.55846,  32.28740,-116.17786,  88.70183,  35.42091,-119.43296,  86.91074,  34.68251,-121.58328,  85.87914,  33.57161,-115.16834,  87.80405,  34.93720,-115.88001,  82.77671,  36.95684,-117.31391,  79.44161,  37.78251,-118.52151,  77.71017,  37.77018,-114.35187,  87.41493,  34.04914,-114.60390,  82.30112,  35.53936,-115.17186,  78.31045,  36.04122,-115.88178,  75.86440,  36.03536,-113.74961,  87.26723,  33.38119,-113.43056,  82.55066,  34.16863,-113.68284,  79.05769,  33.64498,-114.43482,  76.86108,  32.84413,-113.09422,  87.25553,  32.46689,-112.37246,  82.91512,  32.66269,-111.98521,  80.16459,  32.09536,-111.99727,  78.45638,  31.55393
   2.83900,-133.69000,  93.49000,  25.52000,-138.48141,  91.19057,  17.48596,-148.00608,  50.79742,  23.94155,-126.66504,  21.57631,   2.61816,-129.37243,  92.68328,  34.09313,-136.10449,  51.27792,  36.16097,-142.54051,   9.78232,  35.32868,-131.55743, 107.46965,  23.09375,-129.76465, 116.90630,  21.44448,-127.80749, 126.71574,  19.72791,-125.78117, 136.10574,  18.08280,-123.66287, 146.16416,  16.39314,-121.87396, 154.87270,  14.99274,-125.71313, 142.60814,  14.05947,-132.95068, 144.91140,   3.75642,-134.63696, 117.98613,   2.66712,-141.22157,  92.85961,   3.80767,-144.53273,  91.19221,   5.58311,-145.34694,  89.24994,   8.73169,-145.63376,  87.74472,  10.87043,-144.14736,  90.33514,   4.49866,-146.68712,  85.50708,   4.81327,-147.82579,  82.16969,   6.00742,-147.95386,  80.36645,   7.09748,-143.30596,  89.92354,   3.64465,-145.32872,  84.99204,   3.48912,-145.73681,  81.03091,   4.29080,-145.33101,  78.79109,   5.43349,-142.65777,  89.75664,   3.02604,-143.94001,  85.19203,   2.32747,-143.64020,  81.66684,   2.47522,-142.88912,  79.47166,   3.28083,-141.75025,  89.70296,   2.36337,-142.40464,  85.48209,   1.28885,-142.01261,  82.71162,   0.83275,-141.51411,  80.99203,   0.90868,-123.02468, 143.01520,  19.85314,-114.45647, 143.54226,  29.34776,-113.48819, 116.57583,  30.28267,-114.65298,  90.73047,  32.86349,-116.56088,  88.86322,  35.98909,-119.79893,  87.04481,  35.24254,-121.93574,  85.98844,  34.12886,-115.54304,  87.97192,  35.51090,-116.23068,  82.94129,  37.53068,-117.64656,  79.59726,  38.35133,-118.84283,  77.85802,  38.33386,-114.71969,  87.58769,  34.62706,-114.94458,  82.47331,  36.11971,-115.48814,  78.47926,  36.62168,-116.18159,  76.02849,  36.61414,-114.11324,  87.44358,  33.96213,-113.76633,  82.72980,  34.75447,-113.99455,  79.23521,  34.23060,-114.73037,  77.03455,  33.42586,-113.45339,  87.43566,  33.05101,-112.70345,  83.10032,  33.25339,-112.29579,  80.35208,  32.68931,-112.29479,  78.64368,  32.14835
